id,region,club_name,club_intro,club_info,category_name,club_main_category_id
133,세종,어울림,어울림는 취미을(를) 함께 즐기고 배우는 모임입니다.,어울림 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
134,경남,11.1K,"이 모임, 11.1K는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티 관련 정보를 교환하고 함께 성장하는 11.1K 모임입니다.,운동·액티비티,3
135,세종,RHJ: Runners High Jeonju,RHJ: Runners High Jeonju는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,RHJ: Runners High Jeonju 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
136,강원,런어스하이,런어스하이는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,런어스하이 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
137,대구,리풀러닝,운동·액티비티을(를) 좋아하는 사람들이 모인 리풀러닝에 오신 것을 환영합니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 리풀러닝 모임입니다.,운동·액티비티,3
138,부산,DYNAMIC RUNNERS,운동·액티비티을(를) 좋아하는 사람들이 모인 DYNAMIC RUNNERS에 오신 것을 환영합니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 DYNAMIC RUNNERS 모임입니다.,운동·액티비티,3
139,강원,엘리오,엘리오는 외국어에 관심이 많은 분들을 위한 모임입니다.,엘리오 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,외국어,10
140,경북,영글영글,영글영글는 외국어에 관심이 많은 분들을 위한 모임입니다.,외국어 관련 정보를 교환하고 함께 성장하는 영글영글 모임입니다.,외국어,10
141,광주,지적인 영어토론,지적인 영어토론는 외국어을(를) 함께 즐기고 배우는 모임입니다.,지적인 영어토론 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,외국어,10
142,부산,영.수.모,영.수.모는 외국어 관련 다양한 활동을 함께하는 모임입니다.,영.수.모 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,외국어,10
143,인천,초보 영어 공부,초보 영어 공부는 외국어 관련 다양한 활동을 함께하는 모임입니다.,외국어 관련 정보를 교환하고 함께 성장하는 초보 영어 공부 모임입니다.,외국어,10
144,세종,인터루드,인터루드는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,성장·자기개발 관련 정보를 교환하고 함께 성장하는 인터루드 모임입니다.,성장·자기개발,6
145,강원,우아한,성장·자기개발을(를) 좋아하는 사람들이 모인 우아한에 오신 것을 환영합니다.,우아한 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
146,부산,오롯이,오롯이는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,오롯이 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
147,제주,글채,글채는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,글채 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
148,광주,런어플라이,런어플라이는 재테크을(를) 함께 즐기고 배우는 모임입니다.,런어플라이 모임에서는 재테크에 관한 다양한 주제로 활동을 합니다.,재테크,9
149,부산,X-ENO,"이 모임, X-ENO는 연애·소개팅에 흥미를 가진 분들이 모이는 곳입니다.",X-ENO 모임은 연애·소개팅에 대한 열정을 가진 사람들이 모이는 곳입니다.,연애·소개팅,8
150,세종,그로빗 Grobit,"이 모임, 그로빗 Grobit는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",성장·자기개발을(를) 좋아하는 사람들과 함께하는 그로빗 Grobit 모임입니다.,성장·자기개발,6
151,강원,글로밋,성장·자기개발을(를) 좋아하는 사람들이 모인 글로밋에 오신 것을 환영합니다.,성장·자기개발 관련 정보를 교환하고 함께 성장하는 글로밋 모임입니다.,성장·자기개발,6
152,광주,마음에 색을 입히다,마음에 색을 입히다는 취미 관련 다양한 활동을 함께하는 모임입니다.,취미을(를) 좋아하는 사람들과 함께하는 마음에 색을 입히다 모임입니다.,취미,1
153,대전,역사 독서 예술,역사 독서 예술는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,역사 독서 예술 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
154,경남,취저,취저는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 취저 모임입니다.,취미,1
155,제주,인간이 미안해,인간이 미안해는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,인간이 미안해 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
156,경기,도복 & 노기 주짓수,"이 모임, 도복 & 노기 주짓수는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",도복 & 노기 주짓수 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
157,경북,프렌들리,프렌들리는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,연애·소개팅을(를) 좋아하는 사람들과 함께하는 프렌들리 모임입니다.,연애·소개팅,8
158,서울,북모닝,북모닝는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,북모닝 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
159,광주,임장땅땅,임장땅땅는 재테크에 관심이 많은 분들을 위한 모임입니다.,재테크을(를) 좋아하는 사람들과 함께하는 임장땅땅 모임입니다.,재테크,9
160,울산,감성 가득한 핸드메이드,취미을(를) 좋아하는 사람들이 모인 감성 가득한 핸드메이드에 오신 것을 환영합니다.,감성 가득한 핸드메이드 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
161,강원,깊독,"이 모임, 깊독는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",성장·자기개발을(를) 좋아하는 사람들과 함께하는 깊독 모임입니다.,성장·자기개발,6
162,울산,코바늘,코바늘는 취미 관련 다양한 활동을 함께하는 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 코바늘 모임입니다.,취미,1
163,인천,ROW: RUN OWN WORLD,ROW: RUN OWN WORLD는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 ROW: RUN OWN WORLD 모임입니다.,운동·액티비티,3
164,서울,빵 먹을 결심,빵 먹을 결심는 푸드·드링크에 관심이 많은 분들을 위한 모임입니다.,푸드·드링크 관련 정보를 교환하고 함께 성장하는 빵 먹을 결심 모임입니다.,푸드·드링크,4
165,울산,주에한권,주에한권는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,주에한권 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
166,강원,브리츠,브리츠는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,문화·예술 관련 정보를 교환하고 함께 성장하는 브리츠 모임입니다.,문화·예술,2
167,제주,지카,"이 모임, 지카는 취미에 흥미를 가진 분들이 모이는 곳입니다.",취미을(를) 좋아하는 사람들과 함께하는 지카 모임입니다.,취미,1
168,경북,반함길,반함길는 동네·또래에 관심이 많은 분들을 위한 모임입니다.,반함길 모임에서는 동네·또래에 관한 다양한 주제로 활동을 합니다.,동네·또래,7
169,세종,어반바스켓볼,"이 모임, 어반바스켓볼는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",어반바스켓볼 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
170,서울,베리로지,문화·예술을(를) 좋아하는 사람들이 모인 베리로지에 오신 것을 환영합니다.,베리로지 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,문화·예술,2
171,경기,책책쳌 책을 읽읍시다,책책쳌 책을 읽읍시다는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,책책쳌 책을 읽읍시다 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
172,인천,알비디,운동·액티비티을(를) 좋아하는 사람들이 모인 알비디에 오신 것을 환영합니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 알비디 모임입니다.,운동·액티비티,3
173,제주,뽈락,뽈락는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,뽈락 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
174,전라,보컬놀이터,보컬놀이터는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,보컬놀이터 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
175,광주,힐링아트 화실,힐링아트 화실는 취미에 관심이 많은 분들을 위한 모임입니다.,힐링아트 화실 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
176,대전,마르타스픽,마르타스픽는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,마르타스픽 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
177,경기,직장인 독서모임,성장·자기개발을(를) 좋아하는 사람들이 모인 직장인 독서모임에 오신 것을 환영합니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 직장인 독서모임 모임입니다.,성장·자기개발,6
178,제주,LOP,LOP는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,LOP 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
179,대구,아트포레,아트포레는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,아트포레 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,문화·예술,2
180,대구,JMT,"이 모임, JMT는 동네·또래에 흥미를 가진 분들이 모이는 곳입니다.",동네·또래을(를) 좋아하는 사람들과 함께하는 JMT 모임입니다.,동네·또래,7
181,대구,Convo.,Convo.는 외국어 관련 다양한 활동을 함께하는 모임입니다.,Convo. 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,외국어,10
182,제주,독고남녀,독고남녀는 스터디을(를) 함께 즐기고 배우는 모임입니다.,독고남녀 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,스터디,11
183,울산,캘로그,캘로그는 스터디에 관심이 많은 분들을 위한 모임입니다.,캘로그 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,스터디,11
184,울산,자율스터디,"이 모임, 자율스터디는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",자율스터디 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,스터디,11
185,서울,하이클리어,"이 모임, 하이클리어는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",하이클리어 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
186,울산,부경사,부경사는 재테크을(를) 함께 즐기고 배우는 모임입니다.,재테크 관련 정보를 교환하고 함께 성장하는 부경사 모임입니다.,재테크,9
187,울산,프레스토 안단테,문화·예술을(를) 좋아하는 사람들이 모인 프레스토 안단테에 오신 것을 환영합니다.,프레스토 안단테 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
188,경북,내향인들의 주말 독서모임,성장·자기개발을(를) 좋아하는 사람들이 모인 내향인들의 주말 독서모임에 오신 것을 환영합니다.,내향인들의 주말 독서모임 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
