id,created_date,updated_date,club_name,club_intro,club_profile_path,club_banner_path,status,member_id,club_info,club_main_category_id,club_region_id
120,52:11.0,09:00.0,꾸독 꾸독,꾸독 꾸독는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,,,1,6713,성장·자기개발을(를) 좋아하는 사람들과 함께하는 꾸독 꾸독 모임입니다.,6,3
121,21:48.0,31:39.0,문수대통,문수대통는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,766,연애·소개팅 관련 정보를 교환하고 함께 성장하는 문수대통 모임입니다.,8,10
122,38:45.0,30:46.0,S.T.Y.L.E crew,S.T.Y.L.E crew는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,3304,S.T.Y.L.E crew 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,13
123,44:03.0,45:49.0,Arles,Arles는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,4750,Arles 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,2,6
124,09:55.0,34:23.0,ARTN Mate,ARTN Mate는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,7777,문화·예술 관련 정보를 교환하고 함께 성장하는 ARTN Mate 모임입니다.,2,12
125,48:36.0,58:25.0,Pop & Movie 영어수다,외국어을(를) 좋아하는 사람들이 모인 Pop & Movie 영어수다에 오신 것을 환영합니다.,,,1,9096,Pop & Movie 영어수다 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,11
126,15:13.0,20:33.0,넷플랭,넷플랭는 외국어 관련 다양한 활동을 함께하는 모임입니다.,,,1,842,외국어 관련 정보를 교환하고 함께 성장하는 넷플랭 모임입니다.,10,4
127,55:56.0,42:41.0,디사모,디사모는 동네·또래 관련 다양한 활동을 함께하는 모임입니다.,,,1,9893,디사모 모임은 동네·또래에 대한 열정을 가진 사람들이 모이는 곳입니다.,7,7
128,44:27.0,36:01.0,레미콘,취미을(를) 좋아하는 사람들이 모인 레미콘에 오신 것을 환영합니다.,,,1,236,취미 관련 정보를 교환하고 함께 성장하는 레미콘 모임입니다.,1,1
129,58:30.0,54:16.0,디지털노마드,디지털노마드는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,,,1,1736,디지털노마드 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,6,3
130,22:43.0,18:02.0,유크모,유크모는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,7679,유크모 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,8
131,26:15.0,43:39.0,마케터의 도구들,마케터의 도구들는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,986,취미을(를) 좋아하는 사람들과 함께하는 마케터의 도구들 모임입니다.,1,14
132,48:53.0,33:28.0,번쩍아이디어마토클럽,취미을(를) 좋아하는 사람들이 모인 번쩍아이디어마토클럽에 오신 것을 환영합니다.,,,1,9507,취미 관련 정보를 교환하고 함께 성장하는 번쩍아이디어마토클럽 모임입니다.,1,14
133,17:16.0,16:25.0,어울림,어울림는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,3989,어울림 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,1,11
134,27:50.0,47:12.0,11.1K,"이 모임, 11.1K는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9622,운동·액티비티 관련 정보를 교환하고 함께 성장하는 11.1K 모임입니다.,3,6
135,10:42.0,18:17.0,RHJ: Runners High Jeonju,RHJ: Runners High Jeonju는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,41,RHJ: Runners High Jeonju 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,11
136,24:56.0,00:51.0,런어스하이,런어스하이는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,2477,런어스하이 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,14
137,28:13.0,11:04.0,리풀러닝,운동·액티비티을(를) 좋아하는 사람들이 모인 리풀러닝에 오신 것을 환영합니다.,,,1,4239,운동·액티비티을(를) 좋아하는 사람들과 함께하는 리풀러닝 모임입니다.,3,7
138,36:32.0,10:03.0,DYNAMIC RUNNERS,운동·액티비티을(를) 좋아하는 사람들이 모인 DYNAMIC RUNNERS에 오신 것을 환영합니다.,,,1,7020,운동·액티비티을(를) 좋아하는 사람들과 함께하는 DYNAMIC RUNNERS 모임입니다.,3,4
139,52:58.0,54:52.0,엘리오,엘리오는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,2658,엘리오 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,14
140,52:14.0,51:17.0,영글영글,영글영글는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,6438,외국어 관련 정보를 교환하고 함께 성장하는 영글영글 모임입니다.,10,8
141,39:09.0,55:45.0,지적인 영어토론,지적인 영어토론는 외국어을(를) 함께 즐기고 배우는 모임입니다.,,,1,3463,지적인 영어토론 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,13
142,41:34.0,57:31.0,영.수.모,영.수.모는 외국어 관련 다양한 활동을 함께하는 모임입니다.,,,1,9381,영.수.모 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,4
143,32:53.0,59:02.0,초보 영어 공부,초보 영어 공부는 외국어 관련 다양한 활동을 함께하는 모임입니다.,,,1,6984,외국어 관련 정보를 교환하고 함께 성장하는 초보 영어 공부 모임입니다.,10,3
144,24:24.0,41:33.0,인터루드,인터루드는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,,,1,7780,성장·자기개발 관련 정보를 교환하고 함께 성장하는 인터루드 모임입니다.,6,11
145,58:51.0,50:55.0,우아한,성장·자기개발을(를) 좋아하는 사람들이 모인 우아한에 오신 것을 환영합니다.,,,1,8385,우아한 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,6,14
146,38:16.0,32:13.0,오롯이,오롯이는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,,,1,9526,오롯이 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,6,4
147,57:45.0,31:30.0,글채,글채는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,,,1,3610,글채 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,6,15
148,15:17.0,20:43.0,런어플라이,런어플라이는 재테크을(를) 함께 즐기고 배우는 모임입니다.,,,1,1637,런어플라이 모임에서는 재테크에 관한 다양한 주제로 활동을 합니다.,9,13
149,44:47.0,40:33.0,X-ENO,"이 모임, X-ENO는 연애·소개팅에 흥미를 가진 분들이 모이는 곳입니다.",,,1,1984,X-ENO 모임은 연애·소개팅에 대한 열정을 가진 사람들이 모이는 곳입니다.,8,4
150,24:30.0,07:02.0,그로빗 Grobit,"이 모임, 그로빗 Grobit는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4348,성장·자기개발을(를) 좋아하는 사람들과 함께하는 그로빗 Grobit 모임입니다.,6,11
151,19:17.0,03:47.0,글로밋,성장·자기개발을(를) 좋아하는 사람들이 모인 글로밋에 오신 것을 환영합니다.,,,1,6866,성장·자기개발 관련 정보를 교환하고 함께 성장하는 글로밋 모임입니다.,6,14
152,42:44.0,55:21.0,마음에 색을 입히다,마음에 색을 입히다는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,2899,취미을(를) 좋아하는 사람들과 함께하는 마음에 색을 입히다 모임입니다.,1,13
153,10:45.0,18:06.0,역사 독서 예술,역사 독서 예술는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,2651,역사 독서 예술 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,10
154,01:20.0,28:29.0,취저,취저는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,5876,취미 관련 정보를 교환하고 함께 성장하는 취저 모임입니다.,1,6
155,32:28.0,54:21.0,인간이 미안해,인간이 미안해는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,,,1,1514,인간이 미안해 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,15
156,27:11.0,30:08.0,도복 & 노기 주짓수,"이 모임, 도복 & 노기 주짓수는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4794,도복 & 노기 주짓수 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,2
157,48:13.0,32:12.0,프렌들리,프렌들리는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,8143,연애·소개팅을(를) 좋아하는 사람들과 함께하는 프렌들리 모임입니다.,8,8
158,43:25.0,25:06.0,북모닝,북모닝는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,,,1,900,북모닝 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,6,1
159,54:55.0,15:01.0,임장땅땅,임장땅땅는 재테크에 관심이 많은 분들을 위한 모임입니다.,,,1,6879,재테크을(를) 좋아하는 사람들과 함께하는 임장땅땅 모임입니다.,9,13
160,53:09.0,28:35.0,감성 가득한 핸드메이드,취미을(를) 좋아하는 사람들이 모인 감성 가득한 핸드메이드에 오신 것을 환영합니다.,,,1,6656,감성 가득한 핸드메이드 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,5
161,38:01.0,11:48.0,깊독,"이 모임, 깊독는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,2578,성장·자기개발을(를) 좋아하는 사람들과 함께하는 깊독 모임입니다.,6,14
162,58:07.0,28:36.0,코바늘,코바늘는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,3465,취미 관련 정보를 교환하고 함께 성장하는 코바늘 모임입니다.,1,5
163,53:53.0,00:25.0,ROW: RUN OWN WORLD,ROW: RUN OWN WORLD는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,8415,운동·액티비티을(를) 좋아하는 사람들과 함께하는 ROW: RUN OWN WORLD 모임입니다.,3,3
164,54:58.0,27:58.0,빵 먹을 결심,빵 먹을 결심는 푸드·드링크에 관심이 많은 분들을 위한 모임입니다.,,,1,6289,푸드·드링크 관련 정보를 교환하고 함께 성장하는 빵 먹을 결심 모임입니다.,4,1
165,23:40.0,40:49.0,주에한권,주에한권는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,,,1,6478,주에한권 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,6,5
166,50:50.0,09:50.0,브리츠,브리츠는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,,,1,1333,문화·예술 관련 정보를 교환하고 함께 성장하는 브리츠 모임입니다.,2,14
167,56:31.0,46:42.0,지카,"이 모임, 지카는 취미에 흥미를 가진 분들이 모이는 곳입니다.",,,1,6434,취미을(를) 좋아하는 사람들과 함께하는 지카 모임입니다.,1,15
168,44:24.0,46:32.0,반함길,반함길는 동네·또래에 관심이 많은 분들을 위한 모임입니다.,,,1,8827,반함길 모임에서는 동네·또래에 관한 다양한 주제로 활동을 합니다.,7,8
169,33:23.0,19:08.0,어반바스켓볼,"이 모임, 어반바스켓볼는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,8245,어반바스켓볼 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,11
170,42:59.0,23:59.0,베리로지,문화·예술을(를) 좋아하는 사람들이 모인 베리로지에 오신 것을 환영합니다.,,,1,6410,베리로지 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,1
171,19:41.0,58:49.0,책책쳌 책을 읽읍시다,책책쳌 책을 읽읍시다는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,,,1,5697,책책쳌 책을 읽읍시다 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,6,2
172,44:00.0,52:49.0,알비디,운동·액티비티을(를) 좋아하는 사람들이 모인 알비디에 오신 것을 환영합니다.,,,1,4997,운동·액티비티을(를) 좋아하는 사람들과 함께하는 알비디 모임입니다.,3,3
173,53:19.0,19:26.0,뽈락,뽈락는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,541,뽈락 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,15
174,23:41.0,21:26.0,보컬놀이터,보컬놀이터는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,,,1,3027,보컬놀이터 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,12
175,46:10.0,28:55.0,힐링아트 화실,힐링아트 화실는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,9871,힐링아트 화실 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,1,13
176,11:37.0,41:15.0,마르타스픽,마르타스픽는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,8786,마르타스픽 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,10
177,31:50.0,26:19.0,직장인 독서모임,성장·자기개발을(를) 좋아하는 사람들이 모인 직장인 독서모임에 오신 것을 환영합니다.,,,1,5649,성장·자기개발을(를) 좋아하는 사람들과 함께하는 직장인 독서모임 모임입니다.,6,2
178,11:47.0,24:55.0,LOP,LOP는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,1899,LOP 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,15
179,34:21.0,09:46.0,아트포레,아트포레는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,,,1,6956,아트포레 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,2,7
180,26:25.0,54:45.0,JMT,"이 모임, JMT는 동네·또래에 흥미를 가진 분들이 모이는 곳입니다.",,,1,7813,동네·또래을(를) 좋아하는 사람들과 함께하는 JMT 모임입니다.,7,7
181,53:25.0,53:35.0,Convo.,Convo.는 외국어 관련 다양한 활동을 함께하는 모임입니다.,,,1,9142,Convo. 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,7
182,55:07.0,51:10.0,독고남녀,독고남녀는 스터디을(를) 함께 즐기고 배우는 모임입니다.,,,1,5524,독고남녀 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,11,15
183,57:54.0,51:46.0,캘로그,캘로그는 스터디에 관심이 많은 분들을 위한 모임입니다.,,,1,9400,캘로그 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,11,5
184,54:57.0,36:58.0,자율스터디,"이 모임, 자율스터디는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,911,자율스터디 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,11,5
185,30:57.0,24:51.0,하이클리어,"이 모임, 하이클리어는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4306,하이클리어 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,1
186,44:52.0,29:28.0,부경사,부경사는 재테크을(를) 함께 즐기고 배우는 모임입니다.,,,1,1303,재테크 관련 정보를 교환하고 함께 성장하는 부경사 모임입니다.,9,5
187,40:38.0,10:07.0,프레스토 안단테,문화·예술을(를) 좋아하는 사람들이 모인 프레스토 안단테에 오신 것을 환영합니다.,,,1,6313,프레스토 안단테 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,5
